date,temperature_2m_mean,precipitation_sum,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,sunshine_duration,year
2025-01-14,8.652334,0.0,10.0065,7.6064997,95.82413,7.040739,0.0,2025
2025-01-15,7.433584,0.0,9.606501,6.0065,91.69903,10.837435,14407.197,2025
2025-01-16,5.3314996,0.0,6.4564996,3.5565,85.70655,8.12197,11094.4375,2025
2025-01-17,2.5815003,0.0,3.4065,2.1565,90.945435,7.4672885,1227.5992,2025
2025-01-18,2.5169165,0.2,3.3565,1.7565,84.212395,8.490582,0.0,2025
2025-01-19,3.552333,0.1,6.0065,2.1565,88.43592,8.581677,3923.055,2025
2025-01-20,2.2877502,0.0,4.9065,-0.9435,92.64359,7.3094187,2346.7705,2025
2025-01-21,3.2335832,1.0,4.3065,2.2565,93.37028,9.224011,0.0,2025
2025-01-22,4.6294165,4.7,8.2065,1.4565,87.950134,23.18579,4599.7725,2025
2025-01-23,8.943999,3.7999997,10.7565,6.4564996,74.1439,33.47129,7037.263,2025
2025-01-24,5.3835835,2.1,7.9564996,2.7065,80.55306,12.815443,23722.105,2025
2025-01-25,4.839833,8.3,8.856501,1.6065,83.02929,30.163296,0.0,2025
2025-01-26,7.57525,9.000002,9.356501,6.8065,79.567184,28.271463,24358.238,2025
2025-01-27,8.3815,3.9999998,9.5065,7.2565,82.83938,24.757034,11964.066,2025
2025-01-28,6.03775,0.2,7.7565,3.9565,86.152565,16.263872,9626.887,2025
2025-01-29,4.6044164,0.0,7.5065,1.9065,78.65595,13.207634,27757.254,2025
2025-01-30,5.2398334,3.5,8.0065,2.1065,90.90841,17.688606,7949.422,2025
2025-01-31,5.166917,0.0,6.9065,2.7565,85.87643,10.594036,2522.0615,2025
2025-02-01,3.377333,0.0,7.5065,-0.3935,84.79596,9.6480665,28689.838,2025
2025-02-02,4.11275,0.0,7.8065,-1.1935,92.85561,11.328566,1329.0219,2025
2025-02-03,8.21275,0.2,10.106501,6.0565,87.258705,20.693735,5118.2065,2025
2025-02-04,5.8606677,0.0,9.0565,2.4565,84.15298,11.770403,24689.65,2025
2025-02-05,3.8585835,0.0,7.2565,0.6565,83.7509,16.42346,29232.744,2025
2025-02-06,3.4544172,4.6000004,3.9565,2.5565,85.538635,22.7057,3322.9045,2025
2025-02-07,4.710666,2.2,6.2064996,3.3565,90.16854,14.138882,0.0,2025
2025-02-08,3.4085836,1.0,5.8065,1.3065,90.268974,14.689588,0.0,2025
2025-02-09,3.56275,3.5,4.6064997,2.4565,89.385506,17.339897,0.0,2025
2025-02-10,3.7273333,0.0,5.0065,2.5565,88.162834,11.190442,0.0,2025
2025-02-11,4.358583,0.2,6.0065,3.1565,84.794334,9.567131,4934.2773,2025
2025-02-12,3.45025,0.2,4.7064996,2.3565,81.4179,11.019764,1084.7101,2025
2025-02-13,2.4752498,0.0,4.8564997,0.8565,75.436134,14.438198,30192.473,2025
2025-02-14,3.1710835,0.90000004,5.5565,1.7565,83.96007,10.132897,0.0,2025
2025-02-15,2.76275,0.0,4.3065,2.0065,78.735,17.134071,11974.158,2025
2025-02-16,1.7210832,0.0,5.1064997,-0.4935,75.71307,12.371645,32056.66,2025
2025-02-17,2.4106667,0.0,6.3065,-0.0935,76.74384,12.241323,32308.268,2025
2025-02-18,4.529417,0.0,7.7565,1.3565,79.77107,10.805999,14078.976,2025
2025-02-19,11.03775,3.0999997,12.8065,7.9065,91.359924,23.469128,0.0,2025
2025-02-20,12.735667,5.3000007,15.0065,11.106501,86.40841,21.457026,22559.914,2025
2025-02-21,10.3898325,6.099999,12.9065,7.8564997,86.894104,12.144331,15683.436,2025
2025-02-22,9.029418,1.4000001,10.8065,6.6064997,86.64538,25.20257,8889.723,2025
2025-02-23,10.466916,13.800001,12.4565,7.6565,85.72295,25.704731,18452.16,2025
2025-02-24,8.129417,0.8000001,10.356501,5.3564997,80.26939,12.039833,25200.0,2025
2025-02-25,5.4752507,5.799999,7.8065,3.2065,86.80322,23.853226,9661.734,2025
2025-02-26,5.587751,0.0,9.1565,3.2065,75.293846,15.876775,34226.88,2025
2025-02-27,4.6773343,0.0,8.8065,0.8565,76.66308,7.42159,34763.164,2025
2025-02-28,4.033583,0.0,8.7565,0.056500003,84.24096,7.5213294,33974.47,2025
2025-03-01,3.6523335,0.0,8.7065,-1.2435,85.32,6.2613096,30569.277,2025
2025-03-02,4.319,0.0,10.2565,-0.7935,81.43348,4.9785542,35422.117,2025
2025-03-03,5.32525,0.0,10.856501,0.7565,78.50843,9.7880945,35729.6,2025
2025-03-04,6.4065,0.0,12.856501,1.0065,77.12335,8.36758,35896.586,2025
2025-03-05,9.446083,0.0,15.8065,4.5565,68.783775,12.251905,35577.61,2025
2025-03-06,12.229417,0.0,16.0065,9.6565,73.87077,12.758432,36019.55,2025
2025-03-07,11.191916,0.0,15.8065,7.0065,70.64872,11.203464,36682.01,2025
2025-03-08,10.923167,0.0,16.1565,7.1064997,72.289215,10.966713,36961.465,2025
2025-03-09,9.210668,0.4,13.7565,6.8564997,79.42094,14.747921,15578.199,2025
2025-03-10,6.460666,0.4,8.1565,4.1565,73.76368,17.22742,21724.012,2025
2025-03-11,4.4189997,4.0,7.4065,2.0565,79.269936,10.308831,34816.3,2025
2025-03-12,3.7502499,0.7,7.1064997,1.5065,82.264015,16.011908,17800.98,2025
2025-03-13,3.6294167,0.4,7.9065,0.0065,82.023926,13.337016,36755.973,2025
2025-03-14,3.9731667,0.2,7.7064996,0.9065,69.8977,18.102308,38112.348,2025
2025-03-15,3.8981667,0.0,8.0065,-0.3435,74.18454,17.429354,32353.725,2025
2025-03-16,5.8231664,0.3,8.106501,3.9565,79.12881,15.655861,11391.0,2025
2025-03-17,5.6773334,0.0,10.0565,2.3565,69.0866,14.759999,39225.164,2025
2025-03-18,8.523167,0.0,16.5065,1.9065,72.40508,8.656858,38309.75,2025
2025-03-19,12.373166,0.0,19.1565,5.6565,70.33683,10.441552,39529.31,2025
2025-03-20,13.058583,0.8000001,17.0565,9.5065,69.09099,14.438198,24985.387,2025
2025-03-21,12.929416,1.4000001,15.5065,10.9565,81.99694,12.362475,21401.639,2025
2025-03-22,10.83775,2.7999997,14.6565,8.1565,88.00745,15.978486,7219.9404,2025
2025-03-23,9.32525,0.0,12.6565,7.0565,76.24833,12.673074,28029.455,2025
2025-03-24,10.121084,0.2,14.4565,4.8564997,81.93839,11.712454,26332.629,2025
2025-03-25,11.998166,0.3,15.5565,9.3065,75.05074,9.292255,34632.715,2025
2025-03-26,10.064834,0.0,14.856501,5.7565,81.3267,11.9466305,40554.434,2025
2025-03-27,10.121083,0.8,14.2065,7.4065,71.68075,16.341383,24918.154,2025
2025-03-28,8.631499,0.0,13.606501,3.6565,62.7261,17.57744,40451.996,2025
2025-03-29,12.187752,0.0,15.856501,9.5565,64.569786,19.987295,42373.727,2025
2025-03-31,10.61275,0.0,16.3065,5.8564997,61.768646,10.801499,42591.67,2025
2025-04-01,9.166917,0.0,13.6565,5.3564997,67.98718,19.839235,42725.508,2025
2025-04-02,11.102333,0.0,15.9065,7.2565,60.437496,22.06377,42859.387,2025
2025-04-03,13.239834,0.0,18.5565,8.7565,61.113316,16.902758,39085.035,2025
2025-04-04,14.841916,0.0,21.4065,10.106501,56.328663,16.284779,39600.0,2025
2025-04-05,11.325252,0.0,17.8065,6.4564996,54.556046,17.975681,43298.54,2025
2025-04-06,9.852334,0.0,15.2065,6.2565,54.48224,15.743571,43306.773,2025
2025-04-07,9.302333,0.0,14.9565,4.1565,55.469868,11.755254,43378.53,2025
2025-04-08,9.858583,0.0,16.0065,4.1064997,55.5665,11.45513,42359.68,2025
2025-04-09,8.987749,0.0,13.5065,3.8565,61.06751,13.783817,43444.777,2025
2025-04-10,10.621082,0.0,16.0065,5.4065,61.23517,10.44,43621.65,2025
2025-04-11,14.346086,0.0,22.5565,6.4065,55.756,10.4166975,44047.746,2025
2025-04-12,15.333584,0.0,22.206501,8.0065,49.840057,12.522619,38493.75,2025
2025-04-13,13.704415,0.3,16.5065,11.0065,56.923294,16.575644,37373.652,2025
2025-04-14,11.316917,0.1,15.106501,6.3564997,65.25031,17.552536,31924.973,2025
2025-04-15,12.683583,9.8,17.456501,9.9065,77.25948,17.94411,22536.38,2025
2025-04-16,11.073167,0.2,14.9065,8.4565,58.223705,25.113064,44678.15,2025
2025-04-17,11.679417,0.0,17.3565,5.7565,57.7816,12.168319,45556.543,2025
2025-04-18,12.973167,0.1,16.9065,9.106501,57.656887,21.335884,19484.018,2025
2025-04-19,12.5815,0.2,16.0065,8.0565,57.004658,19.90852,30926.502,2025
2025-04-20,10.133584,0.0,15.3065,5.4065,67.03694,13.437455,43807.742,2025
2025-04-21,12.158585,3.6999998,16.1065,9.6565,72.81419,11.679213,20428.865,2025
2025-04-22,11.923167,0.0,17.3565,6.9065,64.125595,15.444377,43100.38,2025
2025-04-23,10.083583,9.5,11.9065,8.356501,77.34069,20.138292,13878.353,2025
2025-04-24,11.021083,0.0,14.6565,7.3564997,73.20106,10.028439,37249.133,2025
2025-04-25,10.602334,0.0,15.2565,5.9564996,75.22849,11.367109,46924.1,2025
2025-04-26,12.375249,0.0,17.0565,8.106501,72.58314,10.261578,42640.668,2025
2025-04-27,14.843999,0.0,20.6565,8.0065,62.40584,8.863972,41864.62,2025
2025-04-28,17.189833,0.0,23.956501,10.1565,51.842255,13.926464,48750.07,2025
2025-04-29,16.885668,0.0,23.0065,10.5565,46.542297,12.287555,48951.473,2025
2025-04-30,17.773169,0.0,25.8565,9.6565,53.812714,12.425216,49150.81,2025
2025-05-01,20.698168,0.0,28.5065,11.7565,47.290905,11.753877,44463.004,2025
2025-05-02,19.735666,1.5,25.3565,14.8065,55.36659,11.792404,47943.668,2025
2025-05-03,14.721085,0.0,21.3065,10.856501,60.27963,19.937794,40593.734,2025
2025-05-04,10.291917,0.0,13.3065,7.5565,59.49065,19.05281,43263.97,2025
2025-05-05,9.391915,0.9000001,13.4065,5.1064997,61.566067,25.100157,29074.06,2025
2025-05-06,10.066916,0.1,13.9065,6.3065,63.01396,15.233148,36856.434,2025
2025-05-07,11.171085,0.0,16.6065,6.0065,62.644165,17.194475,38871.273,2025
2025-05-08,11.92525,0.0,15.8065,8.5565,61.228973,16.344357,43446.06,2025
2025-05-09,12.773167,0.0,18.0565,6.1565,53.451527,16.546299,50400.0,2025
2025-05-10,15.864834,0.0,22.5565,9.106501,49.010284,17.100946,50403.582,2025
2025-05-11,17.87317,0.0,23.956501,11.0065,52.346706,14.092978,50451.977,2025
2025-05-12,18.104416,4.7,23.0065,13.8065,68.004524,15.841022,48726.086,2025
2025-05-13,17.764833,0.0,23.4065,12.856501,56.821407,15.156386,50405.91,2025
2025-05-14,15.879417,0.0,22.5565,9.1565,52.093185,16.584438,50597.746,2025
2025-05-15,12.2315,0.0,15.1565,8.6565,66.313194,18.954777,13977.404,2025
2025-05-16,13.183583,0.0,18.5565,7.6565,63.214855,14.602204,50838.76,2025
2025-05-17,14.058582,0.0,18.6565,8.9565,60.132477,13.849477,41832.45,2025
2025-05-18,13.506499,0.0,17.7565,9.3065,63.63722,12.855831,47186.47,2025
2025-05-19,14.648168,0.2,19.5565,10.4565,59.97804,14.949756,46011.637,2025
2025-05-20,16.091917,0.0,22.5565,9.106501,48.760723,11.5115595,46171.53,2025
2025-05-21,14.9835825,3.0000002,17.956501,12.0065,58.36439,14.915039,29206.209,2025
2025-05-22,11.883583,0.0,14.606501,8.1565,65.5771,11.844492,35854.36,2025
2025-05-23,12.808585,0.1,18.3565,6.7565,59.73498,16.341381,37790.977,2025
2025-05-24,16.494,6.0,21.3065,12.356501,76.16172,20.728155,10800.0,2025
2025-05-25,16.564835,1.0000001,19.6065,13.5065,61.960407,23.197662,48405.914,2025
2025-05-26,14.637752,0.0,18.0065,11.1565,62.279995,23.148027,26855.338,2025
2025-05-27,15.41275,6.5999994,16.8565,13.356501,79.64182,26.072052,1941.8412,2025
2025-05-28,17.010668,1.1,20.206501,13.9065,66.37428,19.603477,51690.375,2025
2025-05-29,18.12525,2.1,24.0565,13.7065,71.289925,23.67325,27740.395,2025
2025-05-30,18.991917,0.2,24.8565,14.9065,68.09933,15.215058,31152.979,2025
2025-05-31,20.939833,0.0,27.456501,16.456501,58.85031,17.570988,38727.684,2025
2025-06-01,17.5315,0.0,21.5065,14.0565,54.357956,21.531641,49394.816,2025
2025-06-02,16.733583,0.4,21.8065,12.356501,49.738956,17.9973,53520.6,2025
2025-06-03,14.402333,3.6999998,17.4065,11.7565,74.350044,25.614449,24498.875,2025
2025-06-04,14.464835,0.1,18.0565,10.5065,65.4891,19.023878,44315.67,2025
2025-06-05,14.029418,9.199999,16.706501,12.4565,81.59978,23.433899,1208.4501,2025
2025-06-06,14.941917,0.9,18.9065,10.9065,66.61961,20.176065,48077.723,2025
2025-06-07,13.371083,13.5,17.5565,11.1565,81.56783,17.401447,21320.129,2025
2025-06-08,13.439835,0.0,17.1065,9.2065,64.06274,18.22361,48132.42,2025
2025-06-09,15.275249,0.0,19.7565,10.9065,67.973854,16.755476,37468.277,2025
2025-06-10,17.57525,0.2,22.0065,13.0565,67.26569,18.03237,31580.143,2025
2025-06-11,17.473167,0.2,23.206501,12.7565,68.583626,15.84,32983.812,2025
2025-06-12,19.627333,0.8,24.956501,14.1565,66.461174,15.018949,49563.3,2025
2025-06-13,22.7815,0.6,28.5565,16.5565,58.48239,13.374618,46978.71,2025
2025-06-14,20.187748,4.6,23.5065,16.3065,62.841053,20.168034,54026.72,2025
2025-06-15,18.258585,0.2,23.5065,13.2065,61.568913,16.24394,51376.605,2025
2025-06-16,20.8315,0.0,27.3065,14.7065,55.612797,12.7279215,55002.74,2025
2025-06-17,21.408583,0.0,26.8065,15.356501,53.65837,14.356058,54501.215,2025
2025-06-18,22.758583,0.0,28.7565,15.9065,50.459843,9.9,54439.926,2025
2025-06-19,25.32525,0.0,31.956501,18.8565,45.012646,17.703253,55049.58,2025
2025-06-20,23.398165,0.0,28.8065,17.5065,53.61711,12.605142,51475.46,2025
2025-06-21,25.494001,0.0,31.5065,18.4065,44.12312,14.438198,55054.285,2025
2025-06-22,22.083586,0.0,26.8065,17.6065,55.491684,24.24928,39106.285,2025
2025-06-23,18.908583,0.4,22.706501,16.206501,51.884724,20.774214,53543.258,2025
2025-06-24,19.279417,0.3,24.4065,14.0565,67.205025,23.183693,31971.973,2025
2025-06-25,21.435667,0.0,27.3565,16.3565,64.95392,12.483749,44934.414,2025
2025-06-26,20.210667,3.6999998,24.1065,17.5065,63.661724,22.90531,45934.75,2025
2025-06-27,19.977331,1.8,26.9065,13.8065,64.65247,19.734436,53087.594,2025
2025-06-28,23.287748,0.1,30.1065,18.5065,68.68981,17.148247,30759.373,2025
2025-06-29,23.656502,0.0,29.7565,18.0565,60.450012,14.813682,44769.082,2025
2025-06-30,25.710669,0.0,31.9065,18.706501,53.95107,12.182955,54692.008,2025
2025-07-01,,,25.706501,25.1565,,5.7628117,,2025
2025-07-02,,,,,,,,2025
